时间,信号,出入场,入场后最高值,最低值,止盈止损,盈亏,4h方向,前20根_涨跌幅,前20根_ATR变化,前20根_ER变化,前20根_ADX变化,前20根_ST距离变化,前50根_ST翻转次数,前50根_高低点次数,前50根_趋势持续时间,前100根_趋势生命周期,前100根_横盘周期,前100根_波动周期,行情状态,行情状态_中文,分类置信度,可交易,ER估算,ADX估算,ADX斜率
2024/1/16 13:00,1,42800.5->41816.1,43585.0,41460.2,SL,-2.3,-1,1.0801,-0.1368,0.2426,-6.417,4.7599,1,13,1,2,24,17,consolidation,震荡吸收期,50,False,0.493,18.6,-6.4
2024/1/18 17:00,-1,41816.1->41818.1,42176.5,40258.2,SL,-0.005,-1,-1.7184,0.0418,0.1499,-0.6876,-5.0472,1,13,1,3,68,0,consolidation,震荡吸收期,50,False,0.4,24.3,-0.7
2024/1/19 19:00,1,41818.1->41321,42187.2,41267.0,SL,-1.189,-1,1.1608,0.1826,-0.2131,4.8548,6.0366,2,15,1,4,66,5,consolidation,震荡吸收期,50,False,0.037,29.9,4.9
2024/1/22 2:00,-1,41321->40178.7,41424.9,38554.0,TP,2.764,-1,-0.5665,0.1347,0.0911,3.2009,-5.9001,1,15,1,4,65,23,consolidation,震荡吸收期,50,False,0.341,28.2,3.2
2024/1/24 0:00,1,40178.7->41785.9,42838.2,39497.3,TP,4.0,-1,-0.4113,0.0076,-0.2063,-10.092,6.3493,2,13,1,3,48,28,consolidation,震荡吸收期,50,False,0.044,14.9,-10.1
2024/1/28 19:00,-1,41785.9->43195.8,43300.0,41617.2,SL,-3.374,1,-0.3602,0.197,-0.1598,-1.8083,-6.3672,1,12,1,2,33,7,consolidation,震荡吸收期,50,False,0.09,23.2,-1.8
2024/1/29 16:00,1,43195.8->42879.3,43884.4,42520.0,SL,-0.733,1,1.6578,0.1201,0.311,-13.1138,6.0104,2,12,1,3,35,4,consolidation,震荡吸收期,50,False,0.561,11.9,-13.1
2024/1/31 2:00,-1,42879.3->43471.2,43650.0,42352.8,SL,-1.38,1,-1.3039,0.1275,-0.0543,-3.1711,-5.6735,2,12,1,4,12,0,consolidation,震荡吸收期,50,False,0.196,21.8,-3.2
2024/1/31 16:00,1,43471.2->42487.9,43748.8,42288.8,SL,-2.262,1,-0.4526,0.1384,-0.1142,-11.6502,0.3907,3,11,1,5,12,0,consolidation,震荡吸收期,50,False,0.136,13.3,-11.7
2024/1/31 21:00,-1,42487.9->42843.4,43164.8,41868.2,SL,-0.837,1,-0.5544,0.2372,-0.1683,-9.4107,-0.7163,3,11,1,6,12,1,consolidation,震荡吸收期,50,False,0.082,15.6,-9.4
2024/2/1 18:00,1,42843.4->42840,43485.2,42546.8,SL,-0.008,1,0.6213,-0.1424,0.0884,3.0755,5.7501,4,12,1,7,12,2,consolidation,震荡吸收期,50,False,0.338,28.1,3.1
2024/2/4 7:00,-1,42840->43195,43273.8,42188.0,SL,-0.829,1,-0.588,-0.0476,0.1307,2.0722,-6.2647,1,14,1,5,27,5,consolidation,震荡吸收期,50,False,0.381,27.1,2.1
2024/2/5 11:00,1,43195->42737.9,43571.8,42500.0,SL,-1.058,1,0.48,0.2014,0.0087,7.3377,4.6525,2,12,1,4,39,6,consolidation,震荡吸收期,50,False,0.259,32.3,7.3
2024/2/5 16:00,-1,42737.9->43165.7,43388.0,42323.0,SL,-1.001,1,-0.5613,0.2441,-0.0817,4.1946,-2.5266,3,11,1,5,39,7,consolidation,震荡吸收期,50,False,0.168,29.2,4.2
2024/2/6 16:00,1,43165.7->48723.1,50385.1,42787.8,TP,12.875,1,1.9416,-0.0624,0.1932,-8.7718,6.8545,3,12,1,5,57,0,consolidation,震荡吸收期,50,False,0.443,16.2,-8.8
2024/2/13 15:00,-1,48723.1->51542.6,51688.0,48300.0,SL,-5.787,1,-1.695,-0.006,-0.0381,8.5869,-5.9482,1,13,1,2,16,11,consolidation,震荡吸收期,50,False,0.212,33.6,8.6
2024/2/14 9:00,1,51542.6->50841,52813.0,50618.6,SL,-1.361,1,2.5078,0.0806,0.1059,-16.6781,3.3391,2,12,1,3,20,8,consolidation,震荡吸收期,50,False,0.356,8.3,-16.7
2024/2/17 14:00,-1,50841->51827,52070.0,50618.6,SL,-1.939,1,-1.5178,-0.2329,0.3296,3.4903,-5.8436,1,13,1,4,43,0,consolidation,震荡吸收期,50,False,0.58,28.5,3.5
2024/2/18 10:00,1,51827->51625.1,52489.2,51290.0,SL,-0.39,1,2.2376,-0.0635,-0.2476,-3.2982,6.7921,2,13,1,4,52,0,consolidation,震荡吸收期,50,False,0.002,21.7,-3.3
2024/2/20 1:00,-1,51625.1->52044.2,53006.0,51290.0,SL,-0.812,1,-0.9608,0.0784,0.0936,2.5663,-5.9137,2,15,1,4,88,4,consolidation,震荡吸收期,50,False,0.344,27.6,2.6
2024/2/20 14:00,1,52044.2->51321.2,52866.8,50752.3,SL,-1.389,1,1.763,0.0507,0.1094,6.2231,2.905,2,14,1,5,82,0,trend_initiation,趋势启动期,75,True,0.359,31.2,6.2
2024/2/20 17:00,-1,51321.2->51443,52526.6,50513.1,SL,-0.237,1,-0.9692,0.3419,0.0264,1.6453,-4.3001,3,14,1,6,82,3,consolidation,震荡吸收期,50,False,0.276,26.6,1.6
2024/2/24 18:00,1,51443->51176.8,51984.8,50902.2,SL,-0.517,1,1.4768,-0.1478,0.111,2.0501,6.7906,1,13,1,3,78,0,consolidation,震荡吸收期,50,False,0.361,27.1,2.1
2024/2/26 10:00,-1,51176.8->53394.5,53650.7,50936.8,SL,-4.333,1,-1.5299,0.0767,0.0851,-11.2815,-7.0655,2,14,1,3,57,20,consolidation,震荡吸收期,50,False,0.335,13.7,-11.3
2024/2/26 16:00,1,53394.5->65569.9,69080.0,52744.2,TP,22.803,1,2.1417,0.2523,0.2024,0.1102,2.2037,3,13,1,4,51,20,consolidation,震荡吸收期,50,False,0.452,25.1,0.1
2024/3/5 17:00,-1,65569.9->65912,67647.4,59000.0,SL,-0.522,1,-2.7716,0.7312,-0.4689,-32.3635,-5.6692,1,11,1,2,53,13,consolidation,震荡吸收期,50,False,0.0,0.0,-32.4
2024/3/6 12:00,1,65912->68953.6,70040.0,64537.3,TP,4.615,-1,2.7153,-0.141,-0.133,-10.3414,6.0718,2,10,1,3,34,27,consolidation,震荡吸收期,50,False,0.117,14.7,-10.3
2024/3/10 23:00,-1,68953.6->71173.9,71643.0,66944.1,SL,-3.22,1,-1.021,0.1827,-0.2084,1.8454,-6.6619,1,12,1,2,35,21,consolidation,震荡吸收期,50,False,0.042,26.8,1.8
2024/3/11 8:00,1,71173.9->71132.6,73095.2,68600.0,SL,-0.058,1,1.6507,0.4475,-0.3963,-0.9727,0.9096,2,12,1,3,26,14,consolidation,震荡吸收期,50,False,0.0,24.0,-1.0
2024/3/12 17:00,-1,71132.6->73304.1,73625.6,68600.0,SL,-3.053,1,-2.7854,0.2511,-0.3214,-10.9277,-6.7278,3,13,1,4,12,6,consolidation,震荡吸收期,50,False,0.0,14.1,-10.9
2024/3/13 9:00,1,73304.1->70843.3,73787.1,70581.4,SL,-3.357,1,1.5712,0.0355,0.1577,-2.1297,0.5037,3,15,1,5,12,5,consolidation,震荡吸收期,50,False,0.408,22.9,-2.1
2024/3/14 15:00,-1,70843.3->68024.2,72432.0,64541.7,TP,3.979,1,-2.2646,0.0575,-0.074,1.2356,-5.9447,3,11,1,6,26,4,consolidation,震荡吸收期,50,False,0.176,26.2,1.2
2024/3/17 16:00,1,68024.2->65869.7,68974.0,65500.0,SL,-3.167,-1,1.2511,0.1937,-0.3511,6.517,6.1035,1,13,1,3,36,12,consolidation,震荡吸收期,50,False,0.0,31.5,6.5
2024/3/19 2:00,-1,65869.7->65780.5,66380.0,60767.5,TP,0.135,-1,-3.843,0.1642,0.193,0.8344,-6.691,2,13,1,3,36,14,trend_running,趋势运行期,80,True,0.443,25.8,0.8
2024/3/20 19:00,1,65780.5->64236,68247.2,64056.6,SL,-2.348,-1,5.5922,0.1251,-0.1406,-12.0158,6.8081,2,9,1,4,31,0,consolidation,震荡吸收期,50,False,0.109,13.0,-12.0
2024/3/22 11:00,-1,64236->65652.1,66000.0,62200.0,SL,-2.205,-1,-2.8778,-0.1379,0.1869,1.6807,-5.5467,2,13,1,4,39,0,trend_running,趋势运行期,80,True,0.437,26.7,1.7
2024/3/23 17:00,1,65652.1->69258.2,71777.0,63765.9,TP,5.493,-1,4.267,-0.3745,0.0975,-11.2021,6.3143,2,12,1,4,27,0,consolidation,震荡吸收期,50,False,0.348,13.8,-11.2
2024/3/27 16:00,-1,69258.2->71289.8,71541.1,68400.0,SL,-2.933,1,-1.35,0.2369,0.0846,-12.3742,-3.8627,1,14,1,3,49,0,consolidation,震荡吸收期,50,False,0.335,12.6,-12.4
2024/3/28 15:00,1,71289.8->69191.3,71530.0,69001.1,SL,-2.944,1,4.1842,-0.2591,0.4779,13.1038,6.7526,2,10,1,3,44,0,panic_release,恐慌释放期,75,True,0.728,38.1,13.1
2024/3/29 16:00,-1,69191.3->70501.9,70616.0,69091.0,SL,-1.894,1,-2.1241,-0.029,0.1733,-7.7306,-6.0127,3,11,1,4,43,0,consolidation,震荡吸收期,50,False,0.423,17.3,-7.7
2024/3/31 12:00,1,70501.9->69595.9,71400.1,68852.6,SL,-1.285,1,0.3097,-0.0633,-0.0744,2.2845,5.2515,2,15,1,5,77,13,consolidation,震荡吸收期,50,False,0.176,27.3,2.3
2024/4/1 6:00,-1,69595.9->67704,70093.3,64403.1,TP,2.718,1,-1.5848,0.3187,0.1599,17.5165,-3.862,2,14,1,5,63,19,consolidation,震荡吸收期,50,False,0.41,42.5,17.5
2024/4/4 14:00,1,67704->67155.2,69319.4,66368.3,SL,-0.811,-1,1.8521,-0.2684,0.298,-10.6172,5.241,1,15,1,4,7,6,consolidation,震荡吸收期,50,False,0.548,14.4,-10.6
2024/4/5 6:00,-1,67155.2->68896.7,69696.0,65958.8,SL,-2.593,-1,0.9233,0.41,0.0048,2.3484,-1.5231,2,13,1,4,1,2,consolidation,震荡吸收期,50,False,0.255,27.3,2.3
2024/4/6 23:00,1,68896.7->70496.6,72799.0,68795.3,TP,2.322,-1,1.8583,-0.2374,0.3517,9.9005,5.4571,2,15,1,4,30,0,consolidation,震荡吸收期,50,False,0.602,34.9,9.9
2024/4/9 8:00,-1,70496.6->69814,70977.1,67506.8,TP,0.968,1,-2.4744,-0.0753,0.2105,-17.5569,-5.796,1,14,1,4,29,15,consolidation,震荡吸收期,50,False,0.461,7.4,-17.6
2024/4/10 20:00,1,69814->69346.1,71315.9,69231.6,SL,-0.67,1,1.3583,0.1894,-0.2961,-8.0869,6.2716,2,13,1,4,3,2,consolidation,震荡吸收期,50,False,0.0,16.9,-8.1
2024/4/12 15:00,-1,69346.1->66256,69740.0,60000.0,TP,4.456,1,-1.7081,-0.1296,0.1549,-1.1043,-5.3983,2,11,1,4,19,0,consolidation,震荡吸收期,50,False,0.405,23.9,-1.1
2024/4/15 7:00,1,66256->64568.1,66867.2,63808.7,SL,-2.548,-1,3.5899,-0.3276,-0.006,-11.5703,5.7738,1,16,1,3,19,15,consolidation,震荡吸收期,50,False,0.244,13.4,-11.6
2024/4/15 15:00,-1,64568.1->63498.2,64868.3,59632.6,TP,1.657,-1,0.1068,-0.2055,-0.0171,-19.1963,-1.8361,2,14,1,4,22,12,consolidation,震荡吸收期,50,False,0.233,5.8,-19.2
2024/4/18 15:00,1,63498.2->61354.1,64133.8,59587.2,SL,-3.377,-1,4.5676,-0.2366,-0.0591,-5.4841,5.9673,1,15,1,4,5,0,consolidation,震荡吸收期,50,False,0.191,19.5,-5.5
2024/4/19 2:00,-1,61354.1->64541.4,65192.3,59587.2,SL,-5.195,-1,-0.2114,0.2283,-0.2074,-6.0326,-0.9421,2,14,1,5,6,0,consolidation,震荡吸收期,50,False,0.043,19.0,-6.0
2024/4/19 7:00,1,64541.4->64615.5,67248.0,62937.0,TP,0.115,-1,3.23,0.6861,-0.1123,-2.1742,4.8092,3,12,1,6,6,0,consolidation,震荡吸收期,50,False,0.138,22.8,-2.2
2024/4/24 15:00,-1,64615.5->64026.2,65289.8,62380.6,TP,0.912,1,-1.8771,0.088,0.3262,-8.7967,-5.5186,1,15,1,2,45,0,consolidation,震荡吸收期,50,False,0.576,16.2,-8.8
2024/4/28 3:00,1,64026.2->62272.3,64380.0,62123.5,SL,-2.739,-1,1.5696,-0.1257,0.0603,-5.3584,6.5484,1,11,1,3,40,0,consolidation,震荡吸收期,50,False,0.31,19.6,-5.4
2024/4/29 3:00,-1,62272.3->63869.9,64225.9,61787.8,SL,-2.566,-1,-1.9133,0.0879,0.0631,-6.8397,-6.2341,2,13,1,3,34,0,consolidation,震荡吸收期,50,False,0.313,18.2,-6.8
2024/4/29 23:00,1,63869.9->61684.1,64732.0,61570.8,SL,-3.422,-1,2.5906,0.14,-0.2645,0.4412,7.2285,3,13,1,4,34,0,consolidation,震荡吸收期,50,False,0.0,25.4,0.4
2024/4/30 9:00,-1,61684.1->59347.2,62144.0,56555.0,TP,3.788,-1,-0.1719,0.2037,-0.3147,-12.1323,-0.9267,3,14,1,5,35,0,consolidation,震荡吸收期,50,False,0.0,12.9,-12.1
2024/5/2 19:00,1,59347.2->63867.9,65518.0,58643.5,TP,7.617,-1,1.8057,-0.619,0.1366,-12.9382,4.2068,1,15,1,5,12,9,consolidation,震荡吸收期,50,False,0.387,12.1,-12.9
2024/5/6 13:00,-1,63867.9->62452.4,64411.8,60625.0,TP,2.216,1,-0.9743,0.2261,0.0662,-11.6423,-6.133,1,12,1,3,0,0,consolidation,震荡吸收期,50,False,0.316,13.4,-11.6
2024/5/9 19:00,1,62452.4->60925,63470.5,60690.0,SL,-2.446,-1,1.7449,0.0244,-0.2239,-7.5473,5.9041,1,13,1,3,7,0,consolidation,震荡吸收期,50,False,0.026,17.5,-7.5
2024/5/10 15:00,-1,60925->61362,61874.9,60180.0,SL,-0.717,-1,-2.2233,0.1787,-0.0415,6.4845,-7.57,2,13,1,4,7,0,trend_initiation,趋势启动期,75,True,0.208,31.5,6.5
2024/5/12 18:00,1,61362->61717.9,63459.3,60758.9,TP,0.58,-1,1.1372,0.0181,0.3345,-3.5806,5.1687,1,13,1,4,20,7,consolidation,震荡吸收期,50,False,0.585,21.4,-3.6
2024/5/14 10:00,-1,61717.9->64135.4,64649.3,61120.2,SL,-3.917,1,-1.5299,-0.0856,-0.0441,0.6349,-5.5667,2,13,1,4,36,9,trend_continuation,趋势延续期,70,False,0.206,25.6,0.6
2024/5/15 13:00,1,64135.4->65131,66789.0,63534.1,TP,1.552,1,3.968,0.0415,0.1092,-4.3194,6.8442,2,11,1,4,36,3,consolidation,震荡吸收期,50,False,0.359,20.7,-4.3
2024/5/16 18:00,-1,65131->67199,67459.0,64831.3,SL,-3.175,1,-1.6861,-0.0217,-0.6442,3.8364,-6.0832,2,8,1,5,20,0,consolidation,震荡吸收期,50,False,0.0,28.8,3.8
2024/5/17 15:00,1,67199->66026.9,67750.7,65839.1,SL,-1.744,1,2.4931,-0.1043,0.1361,-9.9396,6.1518,2,13,1,5,0,0,consolidation,震荡吸收期,50,False,0.386,15.1,-9.9
2024/5/19 19:00,-1,66026.9->68195.9,68264.8,65839.1,SL,-3.285,1,-0.4802,0.1317,0.1174,-5.4135,-5.3462,1,13,1,4,14,3,consolidation,震荡吸收期,50,False,0.367,19.6,-5.4
2024/5/20 16:00,1,68195.9->69872.3,71979.0,67380.3,TP,2.458,1,1.8885,0.0626,0.1294,-4.7367,6.0163,2,12,1,5,30,1,consolidation,震荡吸收期,50,False,0.379,20.3,-4.7
2024/5/21 17:00,-1,69872.3->68974.7,70665.8,66256.3,TP,1.285,1,-0.0746,-0.1214,-0.4741,6.7403,-6.2837,3,12,1,5,32,11,consolidation,震荡吸收期,50,False,0.0,31.7,6.7
2024/5/24 18:00,1,68974.7->68548,69639.3,68150.2,SL,-0.619,-1,1.8236,-0.3,-0.1383,3.426,5.3197,1,14,1,4,40,0,consolidation,震荡吸收期,50,False,0.112,28.4,3.4
2024/5/26 22:00,-1,68548->70370.8,70550.0,68256.3,SL,-2.659,-1,-0.5557,0.0625,0.1136,-7.27,-4.1823,1,15,1,3,37,14,consolidation,震荡吸收期,50,False,0.364,17.7,-7.3
2024/5/27 15:00,1,70370.8->68684.1,70688.0,68421.3,SL,-2.397,-1,0.8999,0.1589,0.0647,-0.0404,2.2051,2,16,1,4,34,32,consolidation,震荡吸收期,50,False,0.315,25.0,-0.0
2024/5/28 2:00,-1,68684.1->69319.9,69515.0,67123.9,SL,-0.926,1,0.319,0.2732,-0.2583,-0.6617,-1.144,3,14,1,5,33,26,consolidation,震荡吸收期,50,False,0.0,24.3,-0.7
2024/5/30 17:00,1,69319.9->67209.6,69515.0,67200.1,SL,-3.044,1,1.4653,-0.0087,0.0842,-8.2348,5.441,1,14,1,5,53,0,consolidation,震荡吸收期,50,False,0.334,16.8,-8.2
2024/5/31 15:00,-1,67209.6->67939.9,68328.3,66654.1,SL,-1.087,1,-1.7193,-0.0961,0.2803,-8.3081,-4.9965,2,12,1,5,57,0,consolidation,震荡吸收期,50,False,0.53,16.7,-8.3
2024/6/2 12:00,1,67939.9->69150.8,71997.0,67267.1,TP,1.782,1,0.8308,0.0723,0.2777,-0.6068,6.662,2,14,1,4,81,0,consolidation,震荡吸收期,50,False,0.528,24.4,-0.6
2024/6/7 18:00,-1,69150.8->69453.3,69878.2,68300.0,SL,-0.437,1,-1.5486,0.181,0.1325,-0.4137,-5.3101,1,13,1,2,48,2,consolidation,震荡吸收期,50,False,0.383,24.6,-0.4
2024/6/9 13:00,1,69453.3->68262.6,70186.2,67891.0,SL,-1.714,-1,0.3662,-0.0985,0.1332,-5.1667,6.6919,2,12,1,3,31,9,consolidation,震荡吸收期,50,False,0.383,19.8,-5.2
2024/6/11 2:00,-1,68262.6->69325.1,69660.0,66000.0,SL,-1.556,-1,-1.0321,0.2367,0.2318,-3.0361,-5.0276,2,14,1,4,22,15,consolidation,震荡吸收期,50,False,0.482,22.0,-3.0
2024/6/12 13:00,1,69325.1->68100.1,70000.0,67244.0,SL,-1.767,-1,3.8326,-0.1391,0.0277,-29.0986,6.8622,2,12,1,4,3,29,consolidation,震荡吸收期,50,False,0.278,0.0,-29.1
2024/6/12 20:00,-1,68100.1->66486.2,68666.6,65068.0,TP,2.37,1,0.5185,0.3981,-0.1971,-15.0478,-1.9536,3,10,1,5,3,34,consolidation,震荡吸收期,50,False,0.053,10.0,-15.0
2024/6/16 11:00,1,66486.2->66178.7,66985.4,65938.1,SL,-0.463,-1,0.5988,-0.0719,-0.054,-0.1607,6.0407,1,14,1,4,43,6,consolidation,震荡吸收期,50,False,0.196,24.8,-0.2
2024/6/17 7:00,-1,66178.7->67093.8,67301.4,65124.3,SL,-1.383,-1,-0.5242,0.0905,0.1336,9.3359,-5.8302,2,14,1,3,48,21,consolidation,震荡吸收期,50,False,0.384,34.3,9.3
2024/6/17 18:00,1,67093.8->65452.6,67301.4,64542.9,SL,-2.446,-1,-0.2294,0.4022,-0.2868,2.6698,0.768,3,11,1,4,48,16,consolidation,震荡吸收期,50,False,0.0,27.7,2.7
2024/6/18 2:00,-1,65452.6->65690,65979.1,64051.5,SL,-0.363,-1,-1.5238,0.5579,-0.0421,2.0364,0.2117,4,11,1,5,48,14,consolidation,震荡吸收期,50,False,0.208,27.0,2.0
2024/6/20 8:00,1,65690->64963.3,66493.9,64656.0,SL,-1.106,-1,1.036,-0.1444,0.1586,-3.2683,5.5901,1,14,1,6,18,7,consolidation,震荡吸收期,50,False,0.409,21.7,-3.3
2024/6/20 14:00,-1,64963.3->61021.7,65214.9,58378.0,TP,6.067,-1,0.2855,0.0736,-0.1069,5.7467,-0.4248,2,16,1,7,12,7,consolidation,震荡吸收期,50,False,0.143,30.7,5.7
2024/6/25 5:00,1,61021.7->60985.8,62483.9,60628.0,SL,-0.059,-1,-0.0479,0.0549,-0.4081,-3.4308,6.5018,1,12,1,2,38,26,consolidation,震荡吸收期,50,False,0.0,21.6,-3.4
2024/6/27 0:00,-1,60985.8->61739.9,62390.0,60620.7,SL,-1.237,-1,-1.3645,-0.1062,0.1873,-10.9266,-5.0393,2,14,1,3,31,17,consolidation,震荡吸收期,50,False,0.437,14.1,-10.9
2024/6/27 14:00,1,61739.9->60839.2,62390.0,60642.0,SL,-1.459,-1,1.7645,-0.0542,-0.0814,0.5922,3.8585,2,13,1,4,31,17,consolidation,震荡吸收期,50,False,0.169,25.6,0.6
2024/6/28 18:00,-1,60839.2->61542.2,61799.9,60055.5,SL,-1.156,-1,-1.3255,0.1528,0.0356,-4.3243,-5.6222,3,12,1,5,23,16,trend_continuation,趋势延续期,70,False,0.286,20.7,-4.3
2024/6/30 8:00,1,61542.2->61949.9,63860.2,61329.4,TP,0.662,-1,0.8023,0.008,0.2022,-0.9778,5.2494,2,15,1,5,43,0,consolidation,震荡吸收期,50,False,0.452,24.0,-1.0
2024/7/2 15:00,-1,61949.9->57061.2,62374.7,53269.0,TP,7.891,1,-1.872,-0.0317,0.4812,-19.3451,-5.4708,1,9,1,4,20,0,consolidation,震荡吸收期,50,False,0.731,5.7,-19.3
2024/7/6 14:00,1,57061.2->56770.2,58479.8,56573.4,SL,-0.51,-1,0.7901,-0.7871,0.0577,-23.3914,3.2695,1,13,1,3,7,16,consolidation,震荡吸收期,50,False,0.308,1.6,-23.4
2024/7/7 14:00,-1,56770.2->57518,58214.7,54289.4,SL,-1.317,-1,-1.5885,-0.0719,-0.0741,0.401,-6.2829,2,13,1,3,10,16,consolidation,震荡吸收期,50,False,0.176,25.4,0.4
2024/7/8 9:00,1,57518->57413.9,59476.3,54918.8,SL,-0.181,-1,1.6073,0.5619,-0.218,10.5432,7.8602,3,12,1,4,10,15,consolidation,震荡吸收期,50,False,0.032,35.5,10.5
2024/7/10 20:00,-1,57413.9->58815.4,59579.9,57029.2,SL,-2.441,1,-0.167,-0.0499,0.0743,-3.0179,-5.104,1,10,1,4,27,6,consolidation,震荡吸收期,50,False,0.324,22.0,-3.0
2024/7/11 12:00,1,58815.4->57641.1,59579.9,57168.3,SL,-1.997,1,1.8744,-0.1883,0.2716,-7.4061,2.8586,2,10,1,5,42,6,consolidation,震荡吸收期,50,False,0.522,17.6,-7.4
2024/7/11 16:00,-1,57641.1->58435.8,58849.8,56537.3,SL,-1.379,1,-0.0141,0.2644,-0.0118,-2.9443,-0.591,3,9,1,6,46,6,consolidation,震荡吸收期,50,False,0.238,22.1,-2.9
2024/7/13 10:00,1,58435.8->62914.9,65000.0,58259.6,TP,7.665,1,1.4546,-0.1374,0.233,-1.0252,4.9351,3,13,1,5,82,0,consolidation,震荡吸收期,50,False,0.483,24.0,-1.0
2024/7/16 7:00,-1,62914.9->64507.9,65214.1,62369.8,SL,-2.532,1,0.7173,0.2569,-0.4341,-2.9639,-5.651,1,12,1,3,33,0,consolidation,震荡吸收期,50,False,0.0,22.0,-3.0
2024/7/16 16:00,1,64507.9->64430.7,66117.5,63849.4,SL,-0.12,1,1.814,0.2637,-0.2954,-26.9529,0.3088,2,12,1,4,24,0,consolidation,震荡吸收期,50,False,0.0,0.0,-27.0
2024/7/18 0:00,-1,64430.7->65744.3,65899.2,63230.9,SL,-2.039,1,-2.6621,-0.1369,-0.0791,-17.1656,-6.5223,3,16,1,4,5,0,consolidation,震荡吸收期,50,False,0.171,7.8,-17.2
2024/7/19 14:00,1,65744.3->66527,68482.1,65003.1,TP,1.191,1,2.5433,0.0229,0.2295,1.8243,6.8371,2,15,1,5,24,0,trend_running,趋势运行期,80,True,0.48,26.8,1.8
2024/7/23 6:00,-1,66527->65642.6,67342.0,63450.1,TP,1.329,1,-1.4752,0.0362,0.1696,1.3121,-5.5082,1,12,1,3,40,0,consolidation,震荡吸收期,50,False,0.42,26.3,1.3
2024/7/25 22:00,1,65642.6->68864.1,69409.5,65625.6,TP,4.908,-1,2.5536,0.0241,0.0451,7.0336,6.1358,1,12,1,3,44,0,consolidation,震荡吸收期,50,False,0.295,32.0,7.0
2024/7/27 21:00,-1,68864.1->69354.1,69800.0,67051.1,SL,-0.712,1,0.1847,0.2851,-0.1512,-2.7479,-5.2,2,11,1,3,10,0,consolidation,震荡吸收期,50,False,0.099,22.3,-2.7
2024/7/29 3:00,1,69354.1->68100,70050.0,67673.3,SL,-1.808,1,3.0008,-0.0937,0.4115,-12.245,6.8145,2,13,1,4,3,0,consolidation,震荡吸收期,50,False,0.661,12.8,-12.2
2024/7/29 15:00,-1,68100->64885.3,68314.6,62280.0,TP,4.721,1,0.1685,0.2527,-0.0676,7.259,-1.9398,3,13,1,5,3,2,consolidation,震荡吸收期,50,False,0.182,32.3,7.3
2024/8/1 21:00,1,64885.3->63418.6,65654.0,62440.0,SL,-2.26,-1,0.8564,0.1387,-0.3612,1.6612,7.4987,1,13,1,4,3,0,consolidation,震荡吸收期,50,False,0.0,26.7,1.7
2024/8/2 15:00,-1,63418.6->55727.9,63640.9,48934.8,TP,12.127,-1,-0.404,0.2913,-0.2024,-18.6382,-1.9066,2,10,1,4,0,0,consolidation,震荡吸收期,50,False,0.048,6.4,-18.6
2024/8/6 1:00,1,55727.9->54808,57736.3,54379.5,SL,-1.651,-1,6.3202,0.2745,-0.4964,-15.1112,6.9918,1,16,1,3,0,25,consolidation,震荡吸收期,50,False,0.0,9.9,-15.1
2024/8/7 18:00,-1,54808->57055.8,57649.6,54563.6,SL,-4.101,-1,-1.1056,-0.1897,0.1114,2.2336,-5.6432,2,17,1,3,25,27,consolidation,震荡吸收期,50,False,0.361,27.2,2.2
2024/8/8 3:00,1,57055.8->60336.5,62750.0,56668.0,TP,5.75,-1,0.7555,0.2668,-0.2365,5.89,-0.0058,2,15,1,4,26,27,consolidation,震荡吸收期,50,False,0.014,30.9,5.9
2024/8/11 14:00,-1,60336.5->60207.2,60765.4,57592.9,TP,0.214,1,-0.804,0.0133,0.0739,6.7153,-5.792,1,14,1,4,34,0,consolidation,震荡吸收期,50,False,0.324,31.7,6.7
2024/8/12 15:00,1,60207.2->59503.7,61839.8,58398.1,SL,-1.168,1,1.1171,0.9308,-0.4523,15.1389,6.228,2,17,1,3,28,2,consolidation,震荡吸收期,50,False,0.0,40.1,15.1
2024/8/14 14:00,-1,59503.7->59421.9,59837.9,57718.1,TP,0.137,1,-1.9543,-0.0652,0.0161,-0.5366,-6.4888,2,14,1,4,18,10,trend_continuation,趋势延续期,70,False,0.266,24.5,-0.5
2024/8/15 14:00,1,59421.9->57046.6,59850.0,56678.0,SL,-3.997,-1,0.7964,-0.2024,-0.3336,4.9959,6.8508,2,15,1,5,3,8,consolidation,震荡吸收期,50,False,0.0,30.0,5.0
2024/8/15 19:00,-1,57046.6->59476,59568.5,56093.7,SL,-4.259,-1,-1.3882,0.1512,-0.3603,-0.1042,-0.3473,3,15,1,5,3,8,consolidation,震荡吸收期,50,False,0.0,24.9,-0.1
2024/8/16 18:00,1,59476->58350.6,60288.4,58218.7,SL,-1.892,-1,2.7637,-0.152,0.1695,-14.7146,5.0073,3,17,1,6,9,7,consolidation,震荡吸收期,50,False,0.419,10.3,-14.7
2024/8/19 0:00,-1,58350.6->59443.8,59610.7,57800.0,SL,-1.874,-1,-1.7138,0.0364,0.2553,4.2171,-5.793,1,15,1,5,42,3,consolidation,震荡吸收期,50,False,0.505,29.2,4.2
2024/8/19 23:00,1,59443.8->58831.4,61419.6,58697.0,SL,-1.03,-1,0.8501,0.0547,-0.0904,-4.61,5.6718,2,15,1,4,42,21,consolidation,震荡吸收期,50,False,0.16,20.4,-4.6
