时间,信号,出入场,入场后最高值,最低值,止盈止损,盈亏,4h方向,趋势区间,区间置信度,区间可交易,1h_MA30斜率,4h_MA30斜率,1h_MA30距离,4h_MA30距离,前20根_涨跌幅,前20根_ATR变化,前20根_ER变化,前20根_ADX变化,前20根_ST距离变化,前50根_ST翻转次数,前50根_高低点次数,前50根_趋势持续时间,前100根_趋势生命周期,前100根_横盘周期,前100根_波动周期
2023/12/24 23:00,-1,42986.1->43678.3,43807.9,42725.7,SL,-1.61,1,震荡吸收期,50,FALSE,-0.1482,1.0183,-1.4853,-1.4155,-1.9634,0.2346,0.2389,3.6282,-6.2365,1,15,1,2,91,4
2023/12/25 14:00,1,43678.3->42684.6,43766.8,42546,SL,-2.275,1,震荡吸收期,50,FALSE,-0.2849,0.4688,0.6518,0.1028,0.0192,0.196,-0.049,23.9651,1.4737,2,14,1,3,86,4
2023/12/26 6:00,-1,42684.6->43021.8,43227.7,41610,SL,-0.79,1,趋势延续期,70,TRUE,-0.0508,0.1008,-1.5082,-2.0571,-0.9419,0.1375,-0.1984,-16.8817,-1.4763,3,12,1,4,74,1
2023/12/27 11:00,1,43021.8->42444.9,43788.6,42398,SL,-1.341,-1,趋势衰减期,86.83965716,FALSE,-0.6572,-0.7979,1.2268,-0.5882,1.9039,-0.0563,-0.1894,-4.9676,7.018,3,10,1,5,45,4
2023/12/28 15:00,-1,42444.9->42407.5,43113.6,41267.1,TP,0.088,-1,震荡吸收期,50,FALSE,0.3529,-0.5966,-1.5315,-1.6075,-1.1436,0.0112,-0.0321,-1.3594,-6.0998,2,10,1,6,17,0
2023/12/30 18:00,1,42407.5->42756.1,45884.6,40157.3,TP,0.822,-1,震荡吸收期,50,FALSE,-0.3956,-0.9352,0.7327,-0.5068,1.7395,-0.279,-0.0281,-1.6658,5.4241,1,15,1,4,5,0
2024/1/3 12:00,-1,42756.1->44434.3,44888,40157.3,SL,-3.925,1,趋势运行期,94.45591732,TRUE,0.0351,1.6607,-5.2292,-1.173,-3.6497,0.0819,-0.0208,-22.5206,-5.9856,1,16,1,3,43,18
2024/1/4 21:00,1,44434.3->43715.9,44783.3,42250.1,SL,-1.617,-1,震荡吸收期,50,FALSE,-0.0947,0.8728,2.7727,1.9395,3.2988,-0.2347,0.0434,-13.9977,5.1614,2,13,1,3,22,13
2024/1/8 1:00,-1,43715.9->45113.3,45186.2,43180.1,SL,-3.197,-1,震荡吸收期,50,FALSE,0.1307,-0.5792,-0.6668,0.0043,-0.5878,0.1413,-0.0378,3.7162,-5.8405,1,14,1,3,49,6
2024/1/8 12:00,1,45113.3->46251.4,48023.7,44333.9,TP,2.523,-1,趋势运行期,86.93977503,TRUE,0.0331,-0.5306,2.5105,3.0531,1.6215,0.2839,0.1127,7.3941,3.1228,2,15,1,4,54,11
2024/1/9 22:00,-1,46251.4->46645.9,47695,44289.5,SL,-0.853,1,震荡吸收期,50,FALSE,1.5028,2.3222,-0.8521,3.4849,-2.9136,0.4823,-0.2881,-11.8235,-5.6146,3,16,1,4,54,11
2024/1/10 23:00,1,46645.9->46502,48988,45569.7,SL,-0.308,1,震荡吸收期,50,FALSE,-0.3886,1.8755,1.544,3.3028,1.6923,0.597,0.0163,0.2295,5.2909,2,17,1,5,35,11
2024/1/11 17:00,-1,46502->42800.5,46975,41360.9,TP,7.96,1,震荡吸收期,50,FALSE,0.8115,1.8812,0.3456,1.9226,0.1347,0.0575,0.0105,-22.5412,-2.584,3,12,1,6,17,8
2024/1/16 13:00,1,42800.5->41816.1,43585,41460.2,SL,-2.3,-1,震荡吸收期,50,FALSE,0.3538,-2.6061,0.1285,-1.4049,1.0801,-0.1368,0.2426,-6.417,4.7599,1,13,1,2,24,17
2024/1/18 17:00,-1,41816.1->41818.1,42176.5,40258.2,SL,-0.005,-1,趋势启动期,88.11074155,TRUE,-0.2597,-0.9335,-1.8009,-2.0221,-1.7184,0.0418,0.1499,-0.6876,-5.0472,1,13,1,3,68,0
2024/1/19 19:00,1,41818.1->41321,42187.2,41267,SL,-1.189,-1,震荡吸收期,50,FALSE,-1.0963,-0.9077,1.0392,-1.3178,1.1608,0.1826,-0.2131,4.8548,6.0366,2,15,1,4,66,5
2024/1/22 2:00,-1,41321->40178.7,41424.9,38554,TP,2.764,-1,震荡吸收期,50,FALSE,0.001,-1.0009,-0.8416,-1.2565,-0.5665,0.1347,0.0911,3.2009,-5.9001,1,15,1,4,65,23
2024/1/24 0:00,1,40178.7->41785.9,42838.2,39497.3,TP,4,-1,震荡吸收期,50,FALSE,-1.084,-2.0191,1.6344,-1.7357,-0.4113,0.0076,-0.2063,-10.092,6.3493,2,13,1,3,48,28
2024/1/28 19:00,-1,41785.9->43195.8,43300,41617.2,SL,-3.374,1,震荡吸收期,50,FALSE,0.4369,1.7777,-0.95,2.0312,-0.3602,0.197,-0.1598,-1.8083,-6.3672,1,12,1,2,33,7
2024/1/29 16:00,1,43195.8->42879.3,43884.4,42520,SL,-0.733,1,震荡吸收期,50,FALSE,-0.0978,2.1923,2.3571,4.2225,1.6578,0.1201,0.311,-13.1138,6.0104,2,12,1,3,35,4
2024/1/31 2:00,-1,42879.3->43471.2,43650,42352.8,SL,-1.38,1,震荡吸收期,50,FALSE,0.4604,2.593,-1.0406,1.3155,-1.3039,0.1275,-0.0543,-3.1711,-5.6735,2,12,1,4,12,0
2024/1/31 16:00,1,43471.2->42487.9,43748.8,42288.8,SL,-2.262,1,震荡吸收期,50,FALSE,-0.4221,2.1755,0.8213,2.1007,-0.4526,0.1384,-0.1142,-11.6502,0.3907,3,11,1,5,12,0
2024/1/31 21:00,-1,42487.9->42843.4,43164.8,41868.2,SL,-0.837,1,震荡吸收期,50,FALSE,-0.2545,1.9715,-1.3463,-0.2678,-0.5544,0.2372,-0.1683,-9.4107,-0.7163,3,11,1,6,12,1
2024/2/1 18:00,1,42843.4->42840,43485.2,42546.8,SL,-0.008,1,震荡吸收期,50,FALSE,-0.2953,0.8946,0.637,0.3331,0.6213,-0.1424,0.0884,3.0755,5.7501,4,12,1,7,12,2
2024/2/4 7:00,-1,42840->43195,43273.8,42188,SL,-0.829,1,震荡吸收期,50,FALSE,-0.1087,0.3314,-0.4827,-0.3265,-0.588,-0.0476,0.1307,2.0722,-6.2647,1,14,1,5,27,5
2024/2/5 11:00,1,43195->42737.9,43571.8,42500,SL,-1.058,1,震荡吸收期,50,FALSE,-0.0823,-0.2424,0.8413,0.6417,0.48,0.2014,0.0087,7.3377,4.6525,2,12,1,4,39,6
2024/2/5 16:00,-1,42737.9->43165.7,43388,42323,SL,-1.001,1,震荡吸收期,50,FALSE,0.1256,-0.2811,-0.3047,-0.3244,-0.5613,0.2441,-0.0817,4.1946,-2.5266,3,11,1,5,39,7
2024/2/6 16:00,1,43165.7->48723.1,50385.1,42787.8,TP,12.875,1,震荡吸收期,50,FALSE,0.0987,0.1959,0.7241,0.4217,1.9416,-0.0624,0.1932,-8.7718,6.8545,3,12,1,5,57,0
2024/2/13 15:00,-1,48723.1->51542.6,51688,48300,SL,-5.787,1,震荡吸收期,50,FALSE,1.0262,3.8436,-1.6373,1.6419,-1.695,-0.006,-0.0381,8.5869,-5.9482,1,13,1,2,16,11
2024/2/14 9:00,1,51542.6->50841,52813,50618.6,SL,-1.361,1,趋势运行期,90.69109019,TRUE,-0.0371,3.1479,3.8353,6.076,2.5078,0.0806,0.1059,-16.6781,3.3391,2,12,1,3,20,8
2024/2/17 14:00,-1,50841->51827,52070,50618.6,SL,-1.939,1,震荡吸收期,50,FALSE,-0.227,2.3046,-2.0368,-0.5391,-1.5178,-0.2329,0.3296,3.4903,-5.8436,1,13,1,4,43,0
2024/2/18 10:00,1,51827->51625.1,52489.2,51290,SL,-0.39,1,震荡吸收期,50,FALSE,-0.2136,1.6488,0.5215,0.8113,2.2376,-0.0635,-0.2476,-3.2982,6.7921,2,13,1,4,52,0
2024/2/20 1:00,-1,51625.1->52044.2,53006,51290,SL,-0.812,1,趋势启动期,83.97237522,TRUE,0.0403,0.9076,-0.8205,-0.4847,-0.9608,0.0784,0.0936,2.5663,-5.9137,2,15,1,4,88,4
2024/2/20 14:00,1,52044.2->51321.2,52866.8,50752.3,SL,-1.389,1,震荡吸收期,50,FALSE,-0.0656,0.3562,0.1024,0.3394,1.763,0.0507,0.1094,6.2231,2.905,2,14,1,5,82,0
2024/2/20 17:00,-1,51321.2->51443,52526.6,50513.1,SL,-0.237,1,震荡吸收期,50,FALSE,-0.1839,0.198,-1.1265,-1.0605,-0.9692,0.3419,0.0264,1.6453,-4.3001,3,14,1,6,82,3
2024/2/24 18:00,1,51443->51176.8,51984.8,50902.2,SL,-0.517,1,趋势延续期,70,TRUE,0.0546,-0.6006,0.7901,0.0014,1.4768,-0.1478,0.111,2.0501,6.7906,1,13,1,3,78,0
2024/2/26 10:00,-1,51176.8->53394.5,53650.7,50936.8,SL,-4.333,1,趋势延续期,70,TRUE,-0.1287,-0.1708,-0.7403,-0.3459,-1.5299,0.0767,0.0851,-11.2815,-7.0655,2,14,1,3,57,20
2024/2/26 16:00,1,53394.5->65569.9,69080,52744.2,TP,22.803,1,趋势启动期,97.25842723,TRUE,-0.023,0.1712,3.4603,3.6286,2.1417,0.2523,0.2024,0.1102,2.2037,3,13,1,4,51,20
2024/3/5 17:00,-1,65569.9->65912,67647.4,59000,SL,-0.522,1,震荡吸收期,50,FALSE,1.2935,2.5587,-2.1403,3.4861,-2.7716,0.7312,-0.4689,-32.3635,-5.6692,1,11,1,2,53,13
2024/3/6 12:00,1,65912->68953.6,70040,64537.3,TP,4.615,-1,震荡吸收期,50,FALSE,-0.9244,2.0271,0.8254,2.9098,2.7153,-0.141,-0.133,-10.3414,6.0718,2,10,1,3,34,27
2024/3/10 23:00,-1,68953.6->71173.9,71643,66944.1,SL,-3.22,1,震荡吸收期,50,FALSE,0.4441,1.4259,-0.1706,1.9384,-1.021,0.1827,-0.2084,1.8454,-6.6619,1,12,1,2,35,21
2024/3/11 8:00,1,71173.9->71132.6,73095.2,68600,SL,-0.058,1,趋势启动期,95.88702843,TRUE,0.3207,1.8241,2.7538,4.5114,1.6507,0.4475,-0.3963,-0.9727,0.9096,2,12,1,3,26,14
2024/3/12 17:00,-1,71132.6->73304.1,73625.6,68600,SL,-3.053,1,趋势延续期,70,TRUE,0.783,2.4629,-1.1879,2.3632,-2.7854,0.2511,-0.3214,-10.9277,-6.7278,3,13,1,4,12,6
2024/3/13 9:00,1,73304.1->70843.3,73787.1,70581.4,SL,-3.357,1,震荡吸收期,50,FALSE,0.1051,2.5024,1.9772,4.4615,1.5712,0.0355,0.1577,-2.1297,0.5037,3,15,1,5,12,5
2024/3/14 15:00,-1,70843.3->68024.2,72432,64541.7,TP,3.979,1,趋势启动期,90.05166035,TRUE,0.1114,2.2683,-2.7616,-0.5348,-2.2646,0.0575,-0.074,1.2356,-5.9447,3,11,1,6,26,4
2024/3/17 16:00,1,68024.2->65869.7,68974,65500,SL,-3.167,-1,震荡吸收期,50,FALSE,-1.0122,-2.0292,1.692,-2.5317,1.2511,0.1937,-0.3511,6.517,6.1035,1,13,1,3,36,12
2024/3/19 2:00,-1,65869.7->65780.5,66380,60767.5,TP,0.135,-1,震荡吸收期,50,FALSE,-0.3614,-2.2638,-2.6371,-3.7337,-3.843,0.1642,0.193,0.8344,-6.691,2,13,1,3,36,14
2024/3/20 19:00,1,65780.5->64236,68247.2,64056.6,SL,-2.348,-1,震荡吸收期,50,FALSE,-0.0501,-3.0967,3.7141,-0.7919,5.5922,0.1251,-0.1406,-12.0158,6.8081,2,9,1,4,31,0
2024/3/22 11:00,-1,64236->65652.1,66000,62200,SL,-2.205,-1,趋势运行期,88.28176544,TRUE,-0.8296,-0.7,-2.7976,-2.4383,-2.8778,-0.1379,0.1869,1.6807,-5.5467,2,13,1,4,39,0
2024/3/23 17:00,1,65652.1->69258.2,71777,63765.9,TP,5.493,-1,震荡吸收期,50,FALSE,-0.421,-1.6,2.4517,1.222,4.267,-0.3745,0.0975,-11.2021,6.3143,2,12,1,4,27,0
2024/3/27 16:00,-1,69258.2->71289.8,71541.1,68400,SL,-2.933,1,震荡吸收期,50,FALSE,-0.3815,2.1867,-1.1974,2.6572,-1.35,0.2369,0.0846,-12.3742,-3.8627,1,14,1,3,49,0
2024/3/28 15:00,1,71289.8->69191.3,71530,69001.1,SL,-2.944,1,趋势运行期,98.43527738,TRUE,0.2706,2.6577,2.0329,4.155,4.1842,-0.2591,0.4779,13.1038,6.7526,2,10,1,3,44,0
2024/3/29 16:00,-1,69191.3->70501.9,70616,69091,SL,-1.894,1,震荡吸收期,50,FALSE,-0.063,2.6801,-1.7823,-0.678,-2.1241,-0.029,0.1733,-7.7306,-6.0127,3,11,1,4,43,0
2024/3/31 12:00,1,70501.9->69595.9,71400.1,68852.6,SL,-1.285,1,震荡吸收期,50,FALSE,0.1794,0.326,0.6342,0.747,0.3097,-0.0633,-0.0744,2.2845,5.2515,2,15,1,5,77,13
2024/4/1 6:00,-1,69595.9->67704,70093.3,64403.1,TP,2.718,1,趋势启动期,84.86466818,TRUE,0.3343,0.0327,-1.2152,-0.6855,-1.5848,0.3187,0.1599,17.5165,-3.862,2,14,1,5,63,19
2024/4/4 14:00,1,67704->67155.2,69319.4,66368.3,SL,-0.811,-1,趋势运行期,90.88117976,TRUE,0.2023,-1.7926,2.3707,-0.2754,1.8521,-0.2684,0.298,-10.6172,5.241,1,15,1,4,7,6
2024/4/5 6:00,-1,67155.2->68896.7,69696,65958.8,SL,-2.593,-1,震荡吸收期,50,FALSE,0.919,-1.4479,-0.0018,-0.6983,0.9233,0.41,0.0048,2.3484,-1.5231,2,13,1,4,1,2
2024/4/6 23:00,1,68896.7->70496.6,72799,68795.3,TP,2.322,-1,震荡吸收期,50,FALSE,0.5009,-1.065,1.364,2.9735,1.8583,-0.2374,0.3517,9.9005,5.4571,2,15,1,4,30,0
2024/4/9 8:00,-1,70496.6->69814,70977.1,67506.8,TP,0.968,1,震荡吸收期,50,FALSE,0.8424,2.4728,-1.1305,1.9504,-2.4744,-0.0753,0.2105,-17.5569,-5.796,1,14,1,4,29,15
2024/4/10 20:00,1,69814->69346.1,71315.9,69231.6,SL,-0.67,1,震荡吸收期,50,FALSE,-0.6579,0.9377,1.0547,0.2407,1.3583,0.1894,-0.2961,-8.0869,6.2716,2,13,1,4,3,2
2024/4/12 15:00,-1,69346.1->66256,69740,60000,TP,4.456,1,趋势延续期,70,TRUE,-0.1625,0.8428,-1.4401,-1.2633,-1.7081,-0.1296,0.1549,-1.1043,-5.3983,2,11,1,4,19,0
2024/4/15 7:00,1,66256->64568.1,66867.2,63808.7,SL,-2.548,-1,震荡吸收期,50,FALSE,0.4491,-2.6623,2.5759,-2.1918,3.5899,-0.3276,-0.006,-11.5703,5.7738,1,16,1,3,19,15
2024/4/15 15:00,-1,64568.1->63498.2,64868.3,59632.6,TP,1.657,-1,震荡吸收期,50,FALSE,0.9616,-2.3243,-0.7176,-4.3412,0.1068,-0.2055,-0.0171,-19.1963,-1.8361,2,14,1,4,22,12
2024/4/18 15:00,1,63498.2->61354.1,64133.8,59587.2,SL,-3.377,-1,趋势运行期,89.41710731,TRUE,-0.8321,-3.2519,2.821,0.1125,4.5676,-0.2366,-0.0591,-5.4841,5.9673,1,15,1,4,5,0
2024/4/19 2:00,-1,61354.1->64541.4,65192.3,59587.2,SL,-5.195,-1,震荡吸收期,50,FALSE,0.7831,-2.2868,-1.4565,-3.0947,-0.2114,0.2283,-0.2074,-6.0326,-0.9421,2,14,1,5,6,0
2024/4/19 7:00,1,64541.4->64615.5,67248,62937,TP,0.115,-1,震荡吸收期,50,FALSE,0.8222,-1.8256,3.2196,1.9349,3.23,0.6861,-0.1123,-2.1742,4.8092,3,12,1,6,6,0
2024/4/24 15:00,-1,64615.5->64026.2,65289.8,62380.6,TP,0.912,1,震荡吸收期,50,FALSE,-0.1402,1.5757,-2.7088,-1.2861,-1.8771,0.088,0.3262,-8.7967,-5.5186,1,15,1,2,45,0
2024/4/28 3:00,1,64026.2->62272.3,64380,62123.5,SL,-2.739,-1,震荡吸收期,50,FALSE,-0.2266,-1.2312,1.2658,-0.8057,1.5696,-0.1257,0.0603,-5.3584,6.5484,1,11,1,3,40,0
2024/4/29 3:00,-1,62272.3->63869.9,64225.9,61787.8,SL,-2.566,-1,趋势启动期,83.59201879,TRUE,0.0511,-1.5407,-2.0349,-2.6159,-1.9133,0.0879,0.0631,-6.8397,-6.2341,2,13,1,3,34,0
2024/4/29 23:00,1,63869.9->61684.1,64732,61570.8,SL,-3.422,-1,震荡吸收期,50,FALSE,-0.2752,-1.4141,1.491,0.4848,2.5906,0.14,-0.2645,0.4412,7.2285,3,13,1,4,34,0
2024/4/30 9:00,-1,61684.1->59347.2,62144,56555,TP,3.788,-1,震荡吸收期,50,FALSE,-0.0122,-1.211,-1.9703,-2.7405,-0.1719,0.2037,-0.3147,-12.1323,-0.9267,3,14,1,5,35,0
2024/5/2 19:00,1,59347.2->63867.9,65518,58643.5,TP,7.617,-1,趋势延续期,70,TRUE,0.3495,-2.9122,2.2964,-2.7611,1.8057,-0.619,0.1366,-12.9382,4.2068,1,15,1,5,12,9
2024/5/6 13:00,-1,63867.9->62452.4,64411.8,60625,TP,2.216,1,震荡吸收期,50,FALSE,0.4537,2.1029,-0.3269,3.4644,-0.9743,0.2261,0.0662,-11.6423,-6.133,1,12,1,3,0,0
2024/5/9 19:00,1,62452.4->60925,63470.5,60690,SL,-2.446,-1,震荡吸收期,50,FALSE,-0.3834,-0.1852,1.1804,-0.9133,1.7449,0.0244,-0.2239,-7.5473,5.9041,1,13,1,3,7,0
2024/5/10 15:00,-1,60925->61362,61874.9,60180,SL,-0.717,-1,趋势运行期,87.20406696,TRUE,0.6381,-0.7575,-2.377,-3.0339,-2.2233,0.1787,-0.0415,6.4845,-7.57,2,13,1,4,7,0
2024/5/12 18:00,1,61362->61717.9,63459.3,60758.9,TP,0.58,-1,震荡吸收期,50,FALSE,0.235,-1.3559,0.4575,-0.4929,1.1372,0.0181,0.3345,-3.5806,5.1687,1,13,1,4,20,7
2024/5/14 10:00,-1,61717.9->64135.4,64649.3,61120.2,SL,-3.917,1,趋势延续期,70,TRUE,0.5131,0.2069,-1.3131,-0.1225,-1.5299,-0.0856,-0.0441,0.6349,-5.5667,2,13,1,4,36,9
2024/5/15 13:00,1,64135.4->65131,66789,63534.1,TP,1.552,1,趋势运行期,100,TRUE,0.0138,0.0383,3.4985,3.8802,3.968,0.0415,0.1092,-4.3194,6.8442,2,11,1,4,36,3
2024/5/16 18:00,-1,65131->67199,67459,64831.3,SL,-3.175,1,震荡吸收期,50,FALSE,1.7804,2.0372,-0.8694,3.5032,-1.6861,-0.0217,-0.6442,3.8364,-6.0832,2,8,1,5,20,0
2024/5/17 15:00,1,67199->66026.9,67750.7,65839.1,SL,-1.744,1,趋势运行期,91.38371572,TRUE,0.1792,2.7057,2.0662,5.366,2.4931,-0.1043,0.1361,-9.9396,6.1518,2,13,1,5,0,0
2024/5/19 19:00,-1,66026.9->68195.9,68264.8,65839.1,SL,-3.285,1,震荡吸收期,50,FALSE,-0.0802,2.3597,-1.3623,0.2521,-0.4802,0.1317,0.1174,-5.4135,-5.3462,1,13,1,4,14,3
2024/5/20 16:00,1,68195.9->69872.3,71979,67380.3,TP,2.458,1,震荡吸收期,50,FALSE,-0.0126,2.3358,2.0719,2.236,1.8885,0.0626,0.1294,-4.7367,6.0163,2,12,1,5,30,1
2024/5/21 17:00,-1,69872.3->68974.7,70665.8,66256.3,TP,1.285,1,震荡吸收期,50,FALSE,1.793,2.2086,-0.1186,3.3054,-0.0746,-0.1214,-0.4741,6.7403,-6.2837,3,12,1,5,32,11
2024/5/24 18:00,1,68974.7->68548,69639.3,68150.2,SL,-0.619,-1,震荡吸收期,50,FALSE,-0.8254,0.6513,1.821,0.0068,1.8236,-0.3,-0.1383,3.426,5.3197,1,14,1,4,40,0
2024/5/26 22:00,-1,68548->70370.8,70550,68256.3,SL,-2.659,-1,震荡吸收期,50,FALSE,-0.0919,-0.3902,-0.6967,-0.5246,-0.5557,0.0625,0.1136,-7.27,-4.1823,1,15,1,3,37,14
2024/5/27 15:00,1,70370.8->68684.1,70688,68421.3,SL,-2.397,-1,震荡吸收期,50,FALSE,-0.116,-0.5897,2.1799,2.2941,0.8999,0.1589,0.0647,-0.0404,2.2051,2,16,1,4,34,32
2024/5/28 2:00,-1,68684.1->69319.9,69515,67123.9,SL,-0.926,1,震荡吸收期,50,FALSE,0.2524,-0.3887,-0.5665,-0.0836,0.319,0.2732,-0.2583,-0.6617,-1.144,3,14,1,5,33,26
2024/5/30 17:00,1,69319.9->67209.6,69515,67200.1,SL,-3.044,1,震荡吸收期,50,FALSE,-0.0067,-0.3155,2.0828,1.1951,1.4653,-0.0087,0.0842,-8.2348,5.441,1,14,1,5,53,0
2024/5/31 15:00,-1,67209.6->67939.9,68328.3,66654.1,SL,-1.087,1,震荡吸收期,50,FALSE,0.0961,-0.4393,-1.6723,-1.6432,-1.7193,-0.0961,0.2803,-8.3081,-4.9965,2,12,1,5,57,0
2024/6/2 12:00,1,67939.9->69150.8,71997,67267.1,TP,1.782,1,震荡吸收期,50,FALSE,0.0795,-0.4607,0.2757,-0.0078,0.8308,0.0723,0.2777,-0.6068,6.662,2,14,1,4,81,0
2024/6/7 18:00,-1,69150.8->69453.3,69878.2,68300,SL,-0.437,1,趋势启动期,89.83976179,TRUE,-0.0304,1.4836,-2.589,-1.5611,-1.5486,0.181,0.1325,-0.4137,-5.3101,1,13,1,2,48,2
2024/6/9 13:00,1,69453.3->68262.6,70186.2,67891,SL,-1.714,-1,震荡吸收期,50,FALSE,-0.01,0.1136,0.1065,-1.3167,0.3662,-0.0985,0.1332,-5.1667,6.6919,2,12,1,3,31,9
2024/6/11 2:00,-1,68262.6->69325.1,69660,66000,SL,-1.556,-1,趋势延续期,70,TRUE,-0.0916,-0.6985,-1.8147,-2.3697,-1.0321,0.2367,0.2318,-3.0361,-5.0276,2,14,1,4,22,15
2024/6/12 13:00,1,69325.1->68100.1,70000,67244,SL,-1.767,-1,震荡吸收期,50,FALSE,-0.2997,-1.6411,2.9196,0.6802,3.8326,-0.1391,0.0277,-29.0986,6.8622,2,12,1,4,3,29
2024/6/12 20:00,-1,68100.1->66486.2,68666.6,65068,TP,2.37,1,震荡吸收期,50,FALSE,0.8741,-1.4912,0.3857,-0.9647,0.5185,0.3981,-0.1971,-15.0478,-1.9536,3,10,1,5,3,34
2024/6/16 11:00,1,66486.2->66178.7,66985.4,65938.1,SL,-0.463,-1,震荡吸收期,50,FALSE,0.0971,-1.3646,0.3663,-0.6094,0.5988,-0.0719,-0.054,-0.1607,6.0407,1,14,1,4,43,6
2024/6/17 7:00,-1,66178.7->67093.8,67301.4,65124.3,SL,-1.383,-1,震荡吸收期,50,FALSE,0.1256,-0.7025,-0.3982,-0.8979,-0.5242,0.0905,0.1336,9.3359,-5.8302,2,14,1,3,48,21
2024/6/17 18:00,1,67093.8->65452.6,67301.4,64542.9,SL,-2.446,-1,震荡吸收期,50,FALSE,-0.2478,-0.6158,1.2267,0.8342,-0.2294,0.4022,-0.2868,2.6698,0.768,3,11,1,4,48,16
2024/6/18 2:00,-1,65452.6->65690,65979.1,64051.5,SL,-0.363,-1,震荡吸收期,50,FALSE,-0.1555,-0.7173,-1.0649,-1.4476,-1.5238,0.5579,-0.0421,2.0364,0.2117,4,11,1,5,48,14
2024/6/20 8:00,1,65690->64963.3,66493.9,64656,SL,-1.106,-1,震荡吸收期,50,FALSE,0.187,-0.5513,0.7175,-0.1213,1.036,-0.1444,0.1586,-3.2683,5.5901,1,14,1,6,18,7
2024/6/20 14:00,-1,64963.3->61021.7,65214.9,58378,TP,6.067,-1,震荡吸收期,50,FALSE,0.1879,-0.546,-0.4891,-1.1518,0.2855,0.0736,-0.1069,5.7467,-0.4248,2,16,1,7,12,7
2024/6/25 5:00,1,61021.7->60985.8,62483.9,60628,SL,-0.059,-1,震荡吸收期,50,FALSE,-1.8063,-1.8024,-0.4541,-3.9124,-0.0479,0.0549,-0.4081,-3.4308,6.5018,1,12,1,2,38,26
2024/6/27 0:00,-1,60985.8->61739.9,62390,60620.7,SL,-1.237,-1,震荡吸收期,50,FALSE,-0.2147,-1.5047,-0.8456,-2.2462,-1.3645,-0.1062,0.1873,-10.9266,-5.0393,2,14,1,3,31,17
2024/6/27 14:00,1,61739.9->60839.2,62390,60642,SL,-1.459,-1,趋势启动期,87.90501068,TRUE,-0.3156,-1.5298,0.8896,-0.5318,1.7645,-0.0542,-0.0814,0.5922,3.8585,2,13,1,4,31,17
2024/6/28 18:00,-1,60839.2->61542.2,61799.9,60055.5,SL,-1.156,-1,趋势延续期,70,TRUE,0.0953,-1.6179,-1.1076,-0.8775,-1.3255,0.1528,0.0356,-4.3243,-5.6222,3,12,1,5,23,16
2024/6/30 8:00,1,61542.2->61949.9,63860.2,61329.4,TP,0.662,-1,趋势启动期,82.27091175,TRUE,0.2604,-0.1612,0.8839,0.4297,0.8023,0.008,0.2022,-0.9778,5.2494,2,15,1,5,43,0
2024/7/2 15:00,-1,61949.9->57061.2,62374.7,53269,TP,7.891,1,趋势运行期,96.35899582,TRUE,-0.3602,0.8762,-1.5092,0.1668,-1.872,-0.0317,0.4812,-19.3451,-5.4708,1,9,1,4,20,0
2024/7/6 14:00,1,57061.2->56770.2,58479.8,56573.4,SL,-0.51,-1,震荡吸收期,50,FALSE,0.7711,-3.3278,1.3409,-3.4829,0.7901,-0.7871,0.0577,-23.3914,3.2695,1,13,1,3,7,16
2024/7/7 14:00,-1,56770.2->57518,58214.7,54289.4,SL,-1.317,-1,震荡吸收期,50,FALSE,0.5653,-3.1354,-1.3291,-2.2694,-1.5885,-0.0719,-0.0741,0.401,-6.2829,2,13,1,3,10,16
2024/7/8 9:00,1,57518->57413.9,59476.3,54918.8,SL,-0.181,-1,震荡吸收期,50,FALSE,-1.2676,-2.8688,1.4067,0.4671,1.6073,0.5619,-0.218,10.5432,7.8602,3,12,1,4,10,15
2024/7/10 20:00,-1,57413.9->58815.4,59579.9,57029.2,SL,-2.441,1,震荡吸收期,50,FALSE,0.2247,0.7715,-1.0985,0.3459,-0.167,-0.0499,0.0743,-3.0179,-5.104,1,10,1,4,27,6
2024/7/11 12:00,1,58815.4->57641.1,59579.9,57168.3,SL,-1.997,1,震荡吸收期,50,FALSE,-0.04,1.0816,1.343,2.5053,1.8744,-0.1883,0.2716,-7.4061,2.8586,2,10,1,5,42,6
2024/7/11 16:00,-1,57641.1->58435.8,58849.8,56537.3,SL,-1.379,1,震荡吸收期,50,FALSE,-0.2427,0.8782,-0.4824,0.487,-0.0141,0.2644,-0.0118,-2.9443,-0.591,3,9,1,6,46,6
2024/7/13 10:00,1,58435.8->62914.9,65000,58259.6,TP,7.665,1,震荡吸收期,50,FALSE,0.4814,0.4502,1.1655,1.4158,1.4546,-0.1374,0.233,-1.0252,4.9351,3,13,1,5,82,0
2024/7/16 7:00,-1,62914.9->64507.9,65214.1,62369.8,SL,-2.532,1,震荡吸收期,50,FALSE,1.9532,2.7083,-0.7277,5.1994,0.7173,0.2569,-0.4341,-2.9639,-5.651,1,12,1,3,33,0
2024/7/16 16:00,1,64507.9->64430.7,66117.5,63849.4,SL,-0.12,1,震荡吸收期,50,FALSE,0.5663,3.3208,1.2936,6.6588,1.814,0.2637,-0.2954,-26.9529,0.3088,2,12,1,4,24,0
2024/7/18 0:00,-1,64430.7->65744.3,65899.2,63230.9,SL,-2.039,1,震荡吸收期,50,FALSE,0.1998,4.1233,-0.776,3.1813,-2.6621,-0.1369,-0.0791,-17.1656,-6.5223,3,16,1,4,5,0
